#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-05-27-06-11-56
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1779811539.788186	C5LlOD3TkPBV4frDye	192.168.206.128	57533	192.168.206.131	53	udp	dns	0.000146	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.809001	CkxC2x2U80FZBqTZTi	192.168.206.128	50771	192.168.206.131	53	udp	dns	0.000199	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.826602	CNugAs28KXLQexzeae	192.168.206.128	59913	192.168.206.131	53	udp	dns	0.000128	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.843051	CavY8R24BSrzAHJSfc	192.168.206.128	40827	192.168.206.131	53	udp	dns	0.000125	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.863430	CuTJKh3qUdVsizBON	192.168.206.128	35925	192.168.206.131	53	udp	dns	0.000224	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.880209	C1bWdF126vQMKwZCsb	192.168.206.128	59389	192.168.206.131	53	udp	dns	0.000146	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.897732	CL0UOP3KNEDo2BJQ21	192.168.206.128	47298	192.168.206.131	53	udp	dns	0.000298	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.917525	Ce97kP2OGbig0dsgG3	192.168.206.128	36667	192.168.206.131	53	udp	dns	0.000223	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.933745	CfeVki47kT3Oj5SbL	192.168.206.128	32993	192.168.206.131	53	udp	dns	0.000135	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.950414	CIe6iT3XdGe2CYBXh	192.168.206.128	53477	192.168.206.131	53	udp	dns	0.000218	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.968016	C18TIf9W1xAU95hqd	192.168.206.128	48528	192.168.206.131	53	udp	dns	0.000121	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.986359	CULfTo3nal1AtPIHvl	192.168.206.128	33392	192.168.206.131	53	udp	dns	0.000130	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.003528	CA5Arb39umSym1Y4Vh	192.168.206.128	34407	192.168.206.131	53	udp	dns	0.000173	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.023070	Cr41HbGihhUJYv7E7	192.168.206.128	50724	192.168.206.131	53	udp	dns	0.000236	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.040574	Cjpsyo3zN5uDlSdab	192.168.206.128	53930	192.168.206.131	53	udp	dns	0.000197	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.106743	CMaDEq2MPrtnlfCuz1	192.168.206.128	40686	192.168.206.131	53	udp	dns	0.000282	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.134694	Czn85h1cC9RT3Dc0y6	192.168.206.128	48364	192.168.206.131	53	udp	dns	0.000202	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.163868	C3objO1F1csW14vG2c	192.168.206.128	55794	192.168.206.131	53	udp	dns	0.000256	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.181681	CCtbah6HoIMeINnL7	192.168.206.128	44702	192.168.206.131	53	udp	dns	0.000296	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.200144	CkCowK2GKdaBqQafm7	192.168.206.128	48357	192.168.206.131	53	udp	dns	0.000273	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.224126	CuXVupfNGzdu6eks3	192.168.206.128	49744	192.168.206.131	53	udp	dns	0.000337	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.246373	CgEFs1Xm6F0MbUJp8	192.168.206.128	43841	192.168.206.131	53	udp	dns	0.000356	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.268175	CjrqjuKP4Xdm7WSgc	192.168.206.128	33869	192.168.206.131	53	udp	dns	0.000300	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.286206	C5ljfk1jWEb6Ww9xrd	192.168.206.128	36453	192.168.206.131	53	udp	dns	0.000132	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.305474	Cm0iI53OIa128BLpLj	192.168.206.128	57894	192.168.206.131	53	udp	dns	0.000468	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.328882	C2j1V64FHMQ7IMS0n3	192.168.206.128	35908	192.168.206.131	53	udp	dns	0.000424	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.350539	CX8ugk1pIoyGZsZOCa	192.168.206.128	53920	192.168.206.131	53	udp	dns	0.000190	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.370860	CEYXpmz496Y2n705i	192.168.206.128	49047	192.168.206.131	53	udp	dns	0.000187	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.391820	CK6dhp3Vv1GxFjAdta	192.168.206.128	46277	192.168.206.131	53	udp	dns	0.000201	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.411695	CWLlNQ2IygCKXvuq66	192.168.206.128	58250	192.168.206.131	53	udp	dns	0.000243	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.475141	CJDjmb4xmaDn7dVaF	192.168.206.128	37111	192.168.206.131	53	udp	dns	0.000189	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.494932	CSX4011nHuythQUkKf	192.168.206.128	48806	192.168.206.131	53	udp	dns	0.000275	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.515762	CAWvAH31Y8kmavFvef	192.168.206.128	35397	192.168.206.131	53	udp	dns	0.000184	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.534948	Cw5oco3JzJEmP1L4Oc	192.168.206.128	33130	192.168.206.131	53	udp	dns	0.000184	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.556064	CIX4IR1kK2jfZ4kHmh	192.168.206.128	46363	192.168.206.131	53	udp	dns	0.000189	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.576920	CaBemn5vytcJM4iV	192.168.206.128	38715	192.168.206.131	53	udp	dns	0.000198	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.596727	CnHduc2wcmBpVpCBsh	192.168.206.128	37152	192.168.206.131	53	udp	dns	0.000255	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.619449	CPFPVGbQxNsP6HdVc	192.168.206.128	58412	192.168.206.131	53	udp	dns	0.000228	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.636758	C5juuF3tr3kQHf12Yh	192.168.206.128	58880	192.168.206.131	53	udp	dns	0.000345	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.655679	C7y1Vr2QNz7lQQK812	192.168.206.128	44206	192.168.206.131	53	udp	dns	0.000186	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.674628	CNHNl032Cy3LLwI1Qc	192.168.206.128	46566	192.168.206.131	53	udp	dns	0.000231	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.696540	CTOfnT38S1Bu9f8pI9	192.168.206.128	40799	192.168.206.131	53	udp	dns	0.000206	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.715732	C7uVoD2FasMOayOtpb	192.168.206.128	45803	192.168.206.131	53	udp	dns	0.000213	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.735592	C3XpZD10N2pRnqjhEf	192.168.206.128	39434	192.168.206.131	53	udp	dns	0.000162	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.756641	CCs38v2KNZ1KvLQ1dc	192.168.206.128	53223	192.168.206.131	53	udp	dns	0.000236	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.780005	CmjrqA1F5nlts1pVng	192.168.206.128	36565	192.168.206.131	53	udp	dns	0.000377	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.801884	CX79C32CQWugP6BN7d	192.168.206.128	37339	192.168.206.131	53	udp	dns	0.000260	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.822495	CET55a2GgVHEax6qpk	192.168.206.128	47024	192.168.206.131	53	udp	dns	0.000210	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.842813	CEeD0DpktRUTr53kk	192.168.206.128	37114	192.168.206.131	53	udp	dns	0.000332	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.862556	CXTvky1vWkOfmgmDGe	192.168.206.128	58519	192.168.206.131	53	udp	dns	0.000160	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.879992	CvcPno3CVkn5Tb3Jmh	192.168.206.128	37825	192.168.206.131	53	udp	dns	0.000159	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.897925	C2EOWL1ZCf7JYJ8f3d	192.168.206.128	49387	192.168.206.131	53	udp	dns	0.001156	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.960282	ChhXmMW3z5Cvi44Pl	192.168.206.128	41123	192.168.206.131	53	udp	dns	0.000152	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811540.975762	CHAiWs3720zHH2Fma5	192.168.206.128	57712	192.168.206.131	53	udp	dns	0.000150	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
